PWGTP,AGEP,GASP,GRPIP,JWAP,JWDP,JWMNP,FER,HHL,HISPEED,JWTRNS,SCH,SCHL,SEX,state
56,63,30,17,79,37,15,0,2,1,1,1,16,2,05
122,16,30,17,0,0,0,2,2,1,0,2,14,2,05
101,41,150,45,49,13,15,0,1,1,1,1,18,1,05
86,44,150,45,0,0,0,2,1,1,0,1,16,2,05
83,16,150,45,0,0,0,2,1,1,0,2,13,2,05
84,14,150,45,0,0,0,0,1,1,0,2,11,1,05
84,14,150,45,0,0,0,0,1,1,0,2,11,1,05
27,52,3,0,0,0,0,0,1,0,0,1,16,2,05
32,53,3,0,0,0,0,0,1,0,0,1,17,1,05
12,79,400,0,0,0,0,0,1,2,0,1,16,1,05
8,74,400,0,0,0,0,0,1,2,0,1,21,2,05
149,45,80,0,71,28,20,0,1,1,1,1,22,1,05
62,64,70,101,86,46,5,0,1,1,1,1,21,1,05
38,52,80,37,81,41,5,0,1,1,1,1,17,1,05
76,45,80,37,0,0,0,2,1,1,0,1,16,2,05
47,8,80,37,0,0,0,0,1,1,0,2,6,1,05
64,6,80,37,0,0,0,0,1,1,0,2,4,2,05
48,77,30,0,0,0,0,0,1,1,0,1,16,2,05
73,53,3,0,0,0,0,0,1,2,0,1,15,2,05
67,22,3,0,0,0,0,0,1,2,0,1,16,1,05
111,78,3,0,88,46,15,0,1,0,1,1,18,2,05
129,81,3,0,97,55,15,0,1,0,1,1,19,1,05
79,37,290,0,0,0,0,2,1,2,0,1,21,2,05
120,38,290,0,80,40,6,0,1,2,1,1,21,1,05
100,3,290,0,0,0,0,0,1,2,0,3,1,2,05
102,2,290,0,0,0,0,0,1,2,0,0,0,2,05
207,33,40,0,0,0,0,2,1,0,0,1,16,2,05
179,34,40,0,261,137,55,0,1,0,1,1,20,1,05
160,7,40,0,0,0,0,0,1,0,0,3,4,1,05
187,5,40,0,0,0,0,0,1,0,0,3,3,2,05
178,4,40,0,0,0,0,0,1,0,0,3,1,1,05
189,2,40,0,0,0,0,0,1,0,0,0,0,2,05
595,46,3,63,0,0,0,2,1,1,0,1,21,2,05
23,63,70,0,0,0,0,0,1,1,0,1,19,1,05
30,66,70,0,0,0,0,0,1,1,0,1,21,2,05
163,45,3,34,87,43,25,2,1,0,2,1,18,2,05
189,78,200,0,0,0,0,0,1,1,0,1,18,2,05
407,53,3,64,0,0,0,0,1,2,0,1,12,2,05
91,93,100,0,0,0,0,0,1,0,0,1,17,2,05
2,54,400,0,74,31,20,0,1,2,12,1,17,2,05
5,28,400,0,101,55,35,0,1,2,1,1,16,1,05
99,67,20,0,0,0,0,0,1,1,0,1,16,1,05
90,62,20,0,0,0,0,0,1,1,0,1,17,2,05
63,37,3,0,75,33,15,2,1,1,1,1,18,2,05
46,39,3,0,86,43,20,0,1,1,1,1,16,1,05
95,16,3,0,0,0,0,0,1,1,0,2,14,1,05
39,10,3,0,0,0,0,0,1,1,0,2,7,1,05
231,65,3,27,0,0,0,0,1,1,0,1,19,2,05
334,13,3,27,0,0,0,0,1,1,0,1,10,2,05
76,56,3,17,0,0,0,0,1,1,0,1,19,1,05
62,63,3,17,84,43,10,0,1,1,1,1,16,2,05
43,25,3,23,91,50,12,2,1,1,1,1,21,2,05
24,53,3,0,0,0,0,0,1,1,0,1,13,2,05
37,56,3,0,51,14,11,0,1,1,1,1,15,1,05
108,61,100,0,0,0,0,0,1,1,0,1,19,2,05
141,65,100,0,0,0,0,0,1,1,0,1,18,1,05
286,66,3,31,0,0,0,0,1,2,0,1,16,1,05
618,40,3,31,86,40,35,0,1,2,1,1,16,1,05
111,78,200,32,0,0,0,0,1,0,0,1,12,2,05
292,30,200,32,0,0,0,0,1,0,0,1,19,1,05
145,35,70,0,75,31,25,0,1,1,1,2,18,1,05
137,26,70,0,74,31,24,2,1,1,1,1,18,2,05
128,3,70,0,0,0,0,0,1,1,0,2,2,1,05
37,63,150,0,79,36,20,0,1,1,1,1,17,2,05
338,40,3,0,0,0,0,2,1,1,0,3,19,2,05
279,13,3,0,0,0,0,0,1,1,0,2,9,1,05
212,11,3,0,0,0,0,0,1,1,0,2,7,2,05
19,64,20,37,0,0,0,0,1,0,0,1,19,1,05
170,23,3,66,43,10,15,0,1,1,1,1,18,1,05
94,51,100,0,0,0,0,0,1,1,11,1,22,2,05
118,43,100,0,92,51,12,0,1,1,1,1,16,1,05
155,15,100,0,0,0,0,2,1,1,0,2,12,2,05
56,55,200,0,98,55,20,0,1,1,1,1,21,1,05
95,38,200,0,87,46,10,0,1,1,1,1,20,1,05
53,15,200,0,0,0,0,2,1,1,0,2,11,2,05
75,80,3,27,0,0,0,0,1,2,0,1,22,1,05
52,73,60,0,0,0,0,0,1,0,0,1,16,2,05
64,74,60,0,0,0,0,0,1,0,0,1,16,1,05
144,39,3,13,89,49,5,0,1,1,1,1,19,1,05
24,37,3,13,90,49,10,2,1,1,1,2,22,2,05
73,9,3,13,0,0,0,0,1,1,0,2,6,1,05
109,6,3,13,0,0,0,0,1,1,0,2,3,2,05
69,71,3,0,0,0,0,0,1,1,11,1,16,2,05
87,93,3,0,0,0,0,0,1,1,0,1,11,1,05
112,53,3,0,0,0,0,0,1,1,0,1,15,2,05
133,50,60,19,47,11,20,2,1,1,1,1,20,2,05
42,28,180,0,0,0,0,0,1,1,0,1,19,1,05
57,29,180,0,0,0,0,2,1,1,0,1,18,2,05
47,8,180,0,0,0,0,0,1,1,0,2,6,2,05
47,7,180,0,0,0,0,0,1,1,0,2,4,2,05
65,3,180,0,0,0,0,0,1,1,0,1,1,1,05
33,53,100,4,93,54,2,0,1,1,1,1,24,1,05
30,52,100,4,87,46,10,0,1,1,1,1,22,2,05
21,67,3,0,0,0,0,0,1,2,0,1,19,1,05
15,65,3,0,0,0,0,0,1,2,0,1,17,2,05
62,84,30,0,0,0,0,0,1,1,0,1,19,1,05
65,73,30,0,0,0,0,0,1,1,0,1,18,2,05
25,75,360,0,101,61,5,0,1,1,1,1,19,2,05
22,78,360,0,0,0,0,0,1,1,0,1,22,1,05
71,68,3,0,0,0,0,0,1,1,0,1,19,1,05
70,63,3,0,0,0,0,0,1,1,11,1,19,2,05
92,60,120,0,0,0,0,0,1,2,0,1,18,1,05
99,46,3,0,83,35,45,0,1,1,1,2,21,1,05
55,59,3,0,0,0,0,0,1,1,0,1,20,2,05
77,62,3,101,0,0,0,0,1,2,0,1,14,2,05
96,70,3,0,0,0,0,0,1,2,0,1,21,2,05
121,74,3,0,0,0,0,0,1,2,0,1,21,1,05
107,58,20,0,0,0,0,0,1,1,0,1,21,2,05
115,62,20,0,94,49,30,0,1,1,1,1,22,1,05
102,24,20,0,91,46,30,0,1,1,1,1,21,1,05
44,44,3,0,59,19,9,0,2,1,1,1,19,1,05
386,61,3,49,0,0,0,0,1,1,0,1,16,2,05
348,62,3,49,94,55,1,0,1,1,10,1,16,1,05
253,29,3,11,51,15,5,2,1,2,1,1,10,2,05
205,32,3,11,51,15,5,0,1,2,1,1,12,1,05
258,10,3,11,0,0,0,0,1,2,0,2,6,1,05
161,85,90,0,0,0,0,0,1,1,0,1,22,2,05
209,47,80,19,91,49,15,2,1,1,1,1,20,2,05
90,41,3,67,76,31,30,2,3,1,1,1,24,2,05
52,73,3,67,0,0,0,0,3,1,0,1,11,2,05
242,65,80,0,0,0,0,0,1,1,0,1,16,1,05
277,56,80,0,91,49,15,0,1,1,1,1,16,2,05
644,18,80,0,80,37,20,0,1,1,1,1,16,1,05
99,70,120,0,0,0,0,0,1,1,0,1,22,1,05
52,36,3,0,99,55,25,0,1,0,1,1,21,1,05
52,30,3,0,90,47,23,2,1,0,1,1,21,2,05
52,30,3,0,101,55,35,2,1,0,1,1,21,2,05
42,63,10,0,106,65,10,0,1,1,1,1,16,1,05
30,59,10,0,96,55,10,0,1,1,1,1,21,2,05
72,72,50,0,0,0,0,0,1,1,0,1,22,1,05
7,82,80,0,0,0,0,0,1,1,0,1,24,2,05
25,73,10,0,0,0,0,0,1,1,0,1,21,2,05
64,51,90,0,74,29,30,0,1,1,1,2,21,1,05
46,68,3,0,0,0,0,0,1,0,0,1,17,2,05
35,61,3,0,62,19,20,0,1,0,1,1,16,1,05
62,72,3,0,0,0,0,0,1,0,0,1,16,1,05
88,73,3,0,0,0,0,0,1,0,0,1,19,2,05
61,77,230,0,0,0,0,0,1,1,0,1,22,1,05
103,76,230,0,0,0,0,0,1,1,0,1,19,2,05
14,64,30,0,77,37,5,0,1,0,1,1,21,1,05
25,64,30,0,89,47,15,0,1,0,1,1,17,2,05
32,32,60,0,169,100,45,0,1,2,1,1,17,1,05
69,63,3,0,118,76,15,0,1,1,1,1,18,1,05
56,63,3,0,93,49,25,0,1,1,1,1,16,2,05
27,68,110,18,0,0,0,0,1,2,0,1,19,2,05
115,55,20,0,218,127,20,0,1,1,1,1,19,2,05
46,40,170,0,89,43,35,0,1,1,1,1,21,1,05
61,39,170,0,99,55,25,2,1,1,1,1,21,2,05
39,10,170,0,0,0,0,0,1,1,0,3,7,1,05
137,59,170,0,94,55,1,0,1,1,1,1,19,2,05
155,54,170,0,0,0,0,0,1,1,0,1,15,1,05
57,42,140,0,232,133,30,2,1,1,1,1,18,2,05
79,49,140,0,128,81,25,0,1,1,1,1,14,1,05
175,83,140,0,0,0,0,0,1,1,0,1,16,2,05
57,57,3,0,76,34,15,0,1,1,1,1,16,2,05
56,65,60,0,0,0,0,0,1,1,0,1,21,2,05
118,69,290,0,61,19,15,0,1,2,1,1,16,2,05
8,57,3,0,228,133,10,0,1,1,1,1,16,2,05
16,59,3,0,0,0,0,0,1,1,0,1,1,1,05
6,85,3,0,0,0,0,0,1,1,0,1,1,1,05
113,54,50,0,68,18,60,0,1,1,1,1,19,2,05
109,57,50,0,160,94,60,0,1,1,1,1,21,1,05
7,54,150,82,0,0,0,0,1,2,0,1,18,2,05
102,56,3,0,0,0,0,0,1,1,0,1,21,2,05
128,46,3,0,15,1,80,0,1,1,1,1,16,1,05
59,63,30,0,109,52,90,0,1,1,1,1,20,1,05
69,64,30,0,100,58,15,0,1,1,1,1,21,2,05
74,47,130,0,67,25,15,0,1,1,1,1,16,1,05
26,72,3,0,0,0,0,0,1,2,0,1,16,1,05
40,33,60,0,79,34,30,0,1,2,1,1,18,1,05
59,67,60,0,0,0,0,0,1,2,0,1,20,1,05
31,58,3,0,82,43,4,0,1,1,1,2,16,2,05
30,58,3,0,82,43,4,0,1,1,1,2,16,1,05
39,29,3,0,82,43,4,2,1,1,1,2,14,2,05
64,9,3,0,0,0,0,0,1,1,0,2,6,2,05
60,7,3,0,0,0,0,0,1,1,0,2,4,1,05
95,31,3,0,0,0,0,2,1,1,0,1,20,2,05
105,37,3,0,52,16,2,0,1,1,1,1,18,1,05
238,5,3,0,0,0,0,0,1,1,0,2,2,1,05
238,5,3,0,0,0,0,0,1,1,0,2,2,2,05
175,3,3,0,0,0,0,0,1,1,0,2,2,1,05
62,72,3,0,0,0,0,0,1,1,0,1,23,2,05
120,71,3,0,0,0,0,0,1,1,0,1,17,1,05
14,54,20,0,91,43,45,0,1,1,1,1,18,2,05
18,50,20,0,64,16,60,0,1,1,1,1,16,1,05
125,32,50,0,0,0,0,1,1,1,11,1,21,2,05
102,30,50,0,64,19,30,0,1,1,1,1,21,1,05
126,4,50,0,0,0,0,0,1,1,0,3,2,2,05
111,3,50,0,0,0,0,0,1,1,0,3,2,1,05
126,0,50,0,0,0,0,0,1,1,0,0,0,2,05
68,22,3,16,33,6,10,2,2,2,1,1,12,2,05
82,36,3,16,76,31,30,0,2,2,1,1,7,1,05
172,6,3,16,0,0,0,0,2,2,0,2,3,1,05
139,3,3,16,0,0,0,0,2,2,0,1,1,2,05
163,2,3,16,0,0,0,0,2,2,0,0,0,1,05
145,76,10,0,0,0,0,0,1,0,0,1,17,1,05
98,35,3,0,93,50,20,2,1,1,1,1,16,2,05
85,36,3,0,0,0,0,0,1,1,0,1,11,1,05
90,16,3,0,0,0,0,0,1,1,0,2,13,1,05
94,13,3,0,0,0,0,0,1,1,0,2,10,2,05
79,11,3,0,0,0,0,0,1,1,0,2,9,1,05
81,9,3,0,0,0,0,0,1,1,0,2,7,1,05
113,2,3,0,0,0,0,0,1,1,0,0,0,2,05
166,50,3,0,0,0,0,0,1,1,11,1,22,1,05
199,51,3,0,0,0,0,0,1,1,11,1,21,2,05
27,17,3,0,191,115,5,0,1,1,1,2,14,1,05
193,13,3,0,0,0,0,0,1,1,0,2,9,2,05
33,24,3,0,0,0,0,2,1,1,0,1,16,2,05
25,82,30,0,0,0,0,0,1,0,0,1,19,2,05
78,37,70,101,0,0,0,2,1,2,0,1,1,2,05
52,19,70,101,46,12,10,2,1,2,1,1,16,2,05
42,14,70,101,0,0,0,0,1,2,0,2,8,2,05
115,13,70,101,0,0,0,0,1,2,0,2,9,1,05
39,1,70,101,0,0,0,0,1,2,0,0,0,2,05
214,73,3,0,85,37,45,0,1,0,1,1,16,2,05
208,54,3,0,0,0,0,0,1,0,0,1,15,2,05
224,61,240,0,0,0,0,0,1,0,0,1,19,2,05
97,67,240,0,0,0,0,0,1,0,0,1,17,1,05
112,48,3,0,0,0,0,2,1,2,0,1,20,2,05
20,85,170,0,0,0,0,0,1,1,0,1,21,1,05
26,86,170,0,0,0,0,0,1,1,0,1,16,2,05
10,60,30,0,0,0,0,0,1,1,0,1,17,2,05
8,57,30,0,0,0,0,0,1,1,0,1,21,2,05
13,77,180,0,0,0,0,0,1,1,0,1,19,1,05
21,74,180,0,0,0,0,0,1,1,0,1,21,2,05
43,68,50,0,0,0,0,0,1,2,0,1,16,1,05
42,77,3,0,242,135,20,0,1,2,1,1,16,2,05
52,44,3,0,164,100,20,2,1,2,1,1,16,2,05
81,16,3,0,0,0,0,2,1,2,0,2,13,2,05
49,62,3,0,0,0,0,0,1,2,0,1,14,1,05
56,59,3,0,0,0,0,0,1,2,0,1,16,2,05
97,49,100,0,194,115,20,1,1,1,1,1,20,2,05
95,51,100,0,0,0,0,0,1,1,0,1,19,1,05
109,16,100,0,0,0,0,2,1,1,0,2,13,2,05
91,13,100,0,0,0,0,0,1,1,0,2,9,2,05
21,33,60,0,108,67,10,0,1,1,1,1,18,1,05
26,8,60,0,0,0,0,0,1,1,0,2,5,1,05
160,26,140,21,117,76,10,0,1,1,1,1,21,1,05
195,28,140,21,139,70,144,2,1,1,10,1,21,2,05
33,45,100,69,93,49,25,2,1,1,1,1,21,2,05
49,20,100,69,0,0,0,2,1,1,0,2,19,2,05
39,18,100,69,0,0,0,0,1,1,0,2,16,1,05
28,16,100,69,0,0,0,2,1,1,0,2,12,2,05
22,26,3,101,0,0,0,2,1,2,0,1,15,2,05
19,37,3,101,0,0,0,0,1,2,0,1,15,1,05
5,2,3,101,0,0,0,0,1,2,0,0,0,1,05
6,1,3,101,0,0,0,0,1,2,0,0,0,1,05
197,37,90,53,0,0,0,2,1,2,0,1,11,2,05
213,38,90,53,103,55,45,0,1,2,1,1,16,1,05
141,19,90,53,0,0,0,1,1,2,0,1,11,2,05
120,0,90,53,0,0,0,0,1,2,0,0,0,2,05
59,87,3,0,0,0,0,0,1,0,0,1,16,2,05
120,28,3,0,0,0,0,0,1,1,0,1,16,1,05
186,28,3,0,0,0,0,2,1,1,0,1,18,2,05
143,1,3,0,0,0,0,0,1,1,0,0,0,2,05
362,44,3,22,60,19,10,0,1,1,1,1,19,1,05
235,33,3,22,100,55,30,2,1,1,1,1,19,2,05
241,16,3,22,0,0,0,0,1,1,0,2,13,1,05
100,21,3,16,177,107,11,0,1,1,1,1,17,1,05
185,0,3,16,0,0,0,0,1,1,0,0,0,1,05
52,78,3,0,145,88,45,0,1,1,1,1,19,2,05
29,82,3,0,0,0,0,0,1,1,0,1,22,1,05
16,31,3,0,92,50,15,2,1,2,1,1,16,2,05
64,79,1600,0,0,0,0,0,1,2,0,1,16,2,05
94,37,3,0,65,22,20,2,1,1,1,1,21,2,05
101,38,3,0,68,25,20,0,1,1,1,1,19,1,05
113,11,3,0,0,0,0,0,1,1,0,2,8,2,05
113,10,3,0,0,0,0,0,1,1,0,2,6,2,05
116,8,3,0,0,0,0,0,1,1,0,2,4,1,05
285,42,100,0,94,49,30,2,2,1,1,1,20,2,05
461,47,100,0,92,40,65,0,2,1,1,1,22,1,05
590,21,100,0,106,64,15,0,2,1,1,2,19,1,05
301,19,100,0,89,49,5,2,2,1,1,2,16,2,05
226,65,100,0,0,0,0,0,2,1,0,1,1,1,05
533,64,100,0,0,0,0,0,2,1,0,1,20,2,05
139,76,3,0,0,0,0,0,1,0,0,1,16,2,05
59,76,100,0,80,41,2,0,1,0,10,1,9,1,05
71,72,30,0,0,0,0,0,1,1,0,1,16,2,05
62,83,30,0,0,0,0,0,1,1,0,1,17,1,05
65,28,3,0,0,0,0,2,2,1,0,1,16,2,05
67,34,3,0,87,43,25,0,2,1,1,1,15,1,05
66,8,3,0,0,0,0,0,2,1,0,2,6,2,05
97,4,3,0,0,0,0,0,2,1,0,2,2,2,05
73,86,20,0,0,0,0,0,1,2,0,1,16,2,05
63,89,20,0,0,0,0,0,1,2,0,1,21,1,05
24,71,40,0,0,0,0,0,1,2,0,1,18,2,05
10,72,40,0,0,0,0,0,1,2,0,1,16,1,05
60,56,3,0,0,0,0,0,1,1,0,1,17,2,05
95,66,3,0,0,0,0,0,1,1,0,1,16,1,05
58,74,3,0,0,0,0,0,1,1,0,1,18,1,05
72,74,70,0,0,0,0,0,1,1,0,1,16,1,05
51,75,70,0,0,0,0,0,1,1,0,1,16,2,05
62,64,3,0,76,31,30,0,1,1,1,1,21,1,05
53,62,3,0,0,0,0,0,1,1,0,1,21,2,05
79,63,30,0,0,0,0,0,1,1,0,1,16,2,05
103,65,30,0,0,0,0,0,1,1,0,1,16,1,05
183,18,30,0,0,0,0,2,1,1,0,2,14,2,05
153,31,60,0,106,65,10,2,1,1,1,1,20,2,05
152,33,60,0,81,41,5,0,1,1,1,1,21,1,05
120,2,60,0,0,0,0,0,1,1,0,0,0,1,05
236,71,100,0,0,0,0,0,1,0,0,1,21,1,05
58,34,3,28,75,36,3,0,1,1,1,1,20,1,05
33,36,3,28,0,0,0,2,1,1,0,1,19,2,05
31,7,3,28,0,0,0,0,1,1,0,2,4,1,05
30,5,3,28,0,0,0,0,1,1,0,2,2,1,05
43,3,3,28,0,0,0,0,1,1,0,1,1,2,05
78,21,3,0,0,0,0,0,1,1,0,1,16,1,05
27,77,3,0,0,0,0,0,1,1,0,1,13,1,05
41,76,3,0,0,0,0,0,1,1,0,1,16,2,05
90,83,50,0,0,0,0,0,1,0,0,1,16,2,05
104,38,3,15,65,25,8,2,1,1,1,3,20,2,05
123,8,3,15,0,0,0,0,1,1,0,3,5,2,05
77,4,3,15,0,0,0,0,1,1,0,3,2,2,05
62,72,3,0,0,0,0,0,1,2,0,1,19,2,05
53,73,3,0,0,0,0,0,1,2,0,1,21,1,05
167,23,3,33,0,0,0,0,1,1,0,1,17,1,05
291,31,3,33,152,94,20,2,1,1,1,1,16,2,05
652,5,3,33,0,0,0,0,1,1,0,2,1,1,05
127,4,3,33,0,0,0,0,1,1,0,1,1,1,05
158,2,3,33,0,0,0,0,1,1,0,0,0,2,05
125,3,3,33,0,0,0,0,1,1,0,1,1,1,05
81,88,3,0,0,0,0,0,1,0,0,1,13,2,05
87,62,3,0,67,25,15,0,1,0,1,1,16,1,05
100,76,180,0,0,0,0,0,1,1,0,1,17,1,05
144,52,180,0,0,0,0,0,1,1,0,1,16,2,05
225,31,180,0,67,25,15,0,1,1,10,1,17,1,05
58,52,260,0,113,73,8,0,1,1,1,1,22,1,05
67,41,260,0,110,67,22,2,1,1,1,1,23,2,05
61,12,260,0,0,0,0,0,1,1,0,2,9,1,05
59,10,260,0,0,0,0,0,1,1,0,2,7,1,05
59,8,260,0,0,0,0,0,1,1,0,2,5,2,05
29,44,100,0,98,55,20,2,1,1,1,1,21,2,05
27,47,100,0,94,47,40,0,1,1,1,1,21,1,05
33,12,100,0,0,0,0,0,1,1,0,2,9,2,05
85,70,3,0,0,0,0,0,1,1,0,1,19,1,05
93,67,3,0,0,0,0,0,1,1,0,1,21,2,05
288,27,100,0,0,0,0,1,1,1,0,1,21,2,05
274,27,100,0,92,49,20,0,1,1,1,1,19,1,05
568,0,100,0,0,0,0,0,1,1,0,0,0,2,05
23,28,3,0,0,0,0,1,1,1,0,1,21,2,05
13,29,3,0,52,6,144,0,1,1,1,1,19,1,05
22,0,3,0,0,0,0,0,1,1,0,0,0,1,05
24,53,3,0,97,40,90,0,1,2,1,1,16,1,05
39,48,3,0,0,0,0,2,1,2,0,1,19,2,05
38,21,3,0,0,0,0,2,1,2,0,1,16,2,05
35,39,30,53,0,0,0,2,1,1,0,1,19,2,05
31,22,30,53,0,0,0,0,1,1,0,1,18,1,05
21,14,30,53,0,0,0,0,1,1,0,2,11,2,05
21,10,30,53,0,0,0,0,1,1,0,2,6,1,05
22,6,30,53,0,0,0,0,1,1,0,2,2,2,05
43,64,30,53,0,0,0,0,1,1,0,1,19,2,05
12,66,20,0,0,0,0,0,1,0,0,1,16,1,05
14,67,20,0,0,0,0,0,1,0,0,1,16,2,05
12,34,100,0,91,49,15,0,2,1,1,1,20,1,05
9,31,100,0,0,0,0,2,2,1,0,1,21,2,05
17,8,100,0,0,0,0,0,2,1,0,2,4,1,05
138,30,3,0,80,37,20,2,2,1,1,2,20,2,05
9,69,3,0,0,0,0,0,1,2,0,1,17,2,05
3,51,3,0,0,0,0,0,1,2,0,1,12,1,05
9,16,3,0,0,0,0,0,1,2,0,2,12,1,05
5,14,3,0,0,0,0,0,1,2,0,2,11,2,05
4,45,3,0,0,0,0,2,1,2,0,1,13,2,05
79,60,3,7,0,0,0,0,1,2,0,1,16,2,05
43,62,3,7,0,0,0,0,1,2,0,1,14,2,05
49,86,3,32,0,0,0,0,1,1,0,1,10,2,05
136,57,3,0,84,43,10,0,1,1,1,1,18,2,05
130,55,3,0,232,133,30,0,1,1,1,1,16,1,05
221,58,3,0,0,0,0,0,1,2,0,1,19,2,05
172,59,3,0,103,64,3,0,1,2,1,1,19,1,05
78,76,3,0,0,0,0,0,1,1,0,1,17,2,05
68,42,120,0,100,55,30,0,1,1,1,1,16,1,05
61,42,120,0,0,0,0,2,1,1,0,1,20,2,05
56,10,120,0,0,0,0,0,1,1,0,3,7,1,05
82,25,3,24,94,54,3,2,1,1,1,1,21,2,05
90,22,3,24,98,55,20,0,1,1,1,1,16,1,05
36,66,3,0,0,0,0,0,1,1,0,1,16,1,05
41,62,3,0,0,0,0,0,1,1,0,1,16,2,05
38,79,3,0,0,0,0,0,1,0,0,1,17,2,05
68,82,60,0,0,0,0,0,1,0,0,1,20,2,05
48,44,3,0,70,28,15,2,3,1,1,1,16,2,05
57,46,3,0,0,0,0,0,3,1,0,1,16,1,05
47,20,3,0,80,39,10,0,3,1,1,1,18,1,05
39,17,3,0,0,0,0,0,3,1,0,2,14,1,05
51,14,3,0,0,0,0,0,3,1,0,2,11,1,05
34,19,3,0,0,0,0,2,3,1,0,1,16,2,05
128,31,40,17,81,40,10,0,4,1,1,3,24,1,05
76,20,3,0,0,0,0,2,4,0,0,2,16,2,05
82,68,3,46,0,0,0,0,1,2,0,1,16,1,05
103,60,10,0,90,49,10,0,1,1,1,1,21,2,05
121,60,10,0,91,49,15,0,1,1,1,1,19,1,05
115,65,20,0,96,55,10,0,1,1,1,1,23,1,05
60,68,40,0,84,43,10,0,1,0,1,1,16,1,05
19,69,40,0,0,0,0,0,1,1,0,1,19,2,05
79,62,40,0,84,40,25,0,1,1,1,1,16,1,05
226,65,3,0,0,0,0,0,1,0,0,1,16,2,05
232,67,3,0,0,0,0,0,1,0,0,1,12,1,05
39,59,120,0,0,0,0,0,1,2,0,1,17,1,05
50,57,120,0,142,89,15,0,1,2,1,1,1,2,05
63,26,120,0,85,43,15,0,1,2,1,1,16,1,05
15,63,20,0,0,0,0,0,1,0,0,1,18,2,05
107,56,3,0,0,0,0,0,1,2,0,1,16,2,05
67,49,3,0,0,0,0,0,1,2,0,1,19,1,05
7,56,100,0,100,55,30,0,1,1,1,1,23,2,05
11,69,100,0,71,31,5,0,1,1,1,1,16,1,05
195,49,50,0,94,43,60,0,1,1,1,1,20,1,05
109,29,50,0,82,37,30,2,1,1,1,2,21,2,05
137,9,50,0,0,0,0,0,1,1,0,3,7,2,05
21,53,60,0,0,0,0,0,1,0,0,1,16,1,05
8,48,60,0,55,16,15,2,1,0,1,1,11,2,05
137,24,3,47,0,0,0,2,1,0,0,2,19,2,05
191,20,3,47,269,146,8,2,1,0,10,1,10,2,05
55,51,3,0,80,37,20,0,1,1,1,1,19,1,05
55,52,3,0,129,82,25,0,1,1,1,1,17,2,05
52,15,3,0,0,0,0,0,1,1,0,2,13,1,05
46,13,3,0,0,0,0,0,1,1,0,2,10,2,05
34,54,3,0,0,0,0,0,1,2,0,1,21,1,05
32,62,3,0,73,28,30,0,1,2,1,1,20,2,05
24,68,3,0,106,55,60,0,1,1,1,1,19,2,05
41,43,3,0,82,40,15,0,1,1,1,1,20,1,05
76,17,3,0,272,146,15,0,1,1,1,2,14,1,05
109,70,100,0,0,0,0,0,1,2,0,1,18,1,05
86,70,100,0,0,0,0,0,1,2,0,1,22,2,05
73,68,50,0,0,0,0,0,1,2,0,1,21,1,05
211,72,30,0,0,0,0,0,1,1,11,1,16,2,05
225,48,30,0,62,19,20,2,1,1,1,1,17,2,05
69,73,3,0,0,0,0,0,1,1,0,1,19,1,05
74,74,3,0,0,0,0,0,1,1,0,1,16,2,05
59,43,3,0,209,118,65,0,1,1,1,1,17,1,05
58,12,3,0,0,0,0,0,1,1,0,2,9,1,05
77,34,3,0,217,124,45,2,1,1,1,2,19,2,05
76,46,80,0,93,48,30,2,4,1,1,1,22,2,05
73,14,80,0,0,0,0,0,4,1,0,3,12,1,05
64,32,3,13,274,140,90,0,2,1,1,1,19,1,05
47,42,3,13,92,44,45,2,2,1,1,1,19,2,05
60,9,3,13,0,0,0,0,2,1,0,2,6,2,05
42,52,50,0,85,43,15,0,1,1,1,1,21,1,05
31,53,50,0,79,37,15,0,1,1,1,1,22,2,05
41,21,3,24,184,111,10,0,1,2,1,1,16,1,05
88,86,50,0,0,0,0,0,1,1,0,1,16,1,05
95,60,310,0,94,51,20,0,1,0,1,1,19,1,05
67,60,310,0,107,64,20,0,1,0,1,1,19,2,05
213,38,3,0,93,52,10,2,1,1,1,1,19,2,05
207,46,3,0,82,34,45,0,1,1,1,1,16,1,05
104,18,3,0,0,0,0,2,1,1,0,2,14,2,05
201,15,3,0,0,0,0,2,1,1,0,2,12,2,05
8,75,3,0,0,0,0,0,1,0,0,1,11,1,05
8,72,3,0,0,0,0,0,1,0,0,1,16,2,05
182,36,100,0,143,89,20,2,1,1,1,1,19,2,05
196,15,100,0,0,0,0,0,1,1,0,2,12,1,05
301,10,100,0,0,0,0,0,1,1,0,2,6,1,05
288,7,100,0,0,0,0,0,1,1,0,2,4,2,05
37,75,3,0,0,0,0,0,1,1,0,1,16,2,05
102,34,20,0,76,37,4,2,1,1,1,1,20,2,05
95,38,20,0,68,25,20,0,1,1,1,1,14,1,05
62,12,20,0,0,0,0,0,1,1,0,3,8,1,05
67,2,20,0,0,0,0,0,1,1,0,0,0,1,05
148,40,3,14,191,115,5,2,4,1,1,1,16,2,05
101,17,3,14,173,106,5,2,4,1,1,2,14,2,05
103,15,3,14,0,0,0,2,4,1,0,2,11,2,05
102,5,3,14,0,0,0,0,4,1,0,1,1,1,05
138,48,3,14,0,0,0,2,4,1,0,1,16,2,05
118,18,3,14,179,109,5,2,4,1,1,1,16,2,05
320,43,50,0,142,85,60,0,1,1,1,1,19,1,05
284,39,50,0,95,47,45,2,1,1,1,1,19,2,05
